journalist,6:16 AM - 10 Aug 2014,natashabdavies,http://www.bristolpost.co.uk/authors/natasha-davies/,776,1167,Gloucestershire,"51.83333,-2.1666599","Journalist originally from Norfolk, via Suffolk and Staffordshire, now living in Gloucestershire - Live Blogs Editor for @BristolPost"
police/traffic,1:25 AM - 8 Mar 2011,Rwandapolice,http://www.police.gov.rw,64038,359,Kigali,"-1.9508499,30.0615","Rwanda National Police. Service, Protection, Integrity"
wx,10:22 AM - 5 Mar 2009,covtelegraph,http://www.coventrytelegraph.net,70304,785,"Coventry, UK","52.4081,-1.5104499","The latest news, sport, weather, events and entertainment from the Coventry Telegraph. We're also on Facebook http://fb.me/coventrytelegraph …"
news,10:36 PM - 8 Nov 2010,rthk_enews,http://news.rthk.hk/rthk/en/,4605,26,Hong Kong,"22.27932,114.16281",English language news from Radio Television Hong Kong. Covering news from Hong Kong and China with audio and video clips.
news,2:11 AM - 11 Aug 2011,TheWarRoomNZ,,1078,1070,,,30 Years Working in NZ & UK Media. Witnessed Corruption. Current focus on Child Abuse/Elite Paedophile Coverups Worldwide. Retweets not always an Endorsement.
news,7:49 AM - 22 Jul 2015,Dninews,,711,0,Donetsk,"48.01587,37.80134","DONi - Donbass International News Agency is located in Donetsk City. DONi is privately funded non-profit-making organization, launched officially 15.7.2015"
govt,10:45 PM - 15 Nov 2011,ARG_AFG,http://www.president.gov.af,255179,1,ولسمشرۍ ماڼۍ,,Official Account of the Office of the President of Afghanistan - ARG Presidential Palace.
news,7:06 PM - 27 Oct 2016,24H_WorldNews,,748,1311,United States,"39.78373,-100.4458799",News 24 hours a day because being connected is a survival tool
journalist,5:57 AM - 22 Aug 2011,OluFamous,http://www.olufamous.com,10049,6095,Evolving... +2348032272037,,Blogger | Journalist | Certified Trainer | Media Consultant | Talk Show Host | MC
news,4:24 AM - 2 Feb 2010,RadioClydeNews,http://clyde1.com/news,92027,1024,"Glasgow, Scotland.","55.85665,-4.2435799",The award winning Clyde News team brings you all the breaking news and exclusive stories you want to hear. Got a story? Contact clydenews@radioclyde.com
news,7:48 PM - 8 Jul 2009,PhilstarNews,http://www.philstar.com,340909,166,"Manila, Philippines","14.59062,120.97996","Official online arm of the STAR group of publications. Breaking news, features, special reports and multimedia."
news,2:19 AM - 28 Jan 2010,ntvuganda,http://ntv.co.ug,545319,313,"Kampala, Uganda","0.31771,32.58135","Uganda's leading TV station, fast and first reliable, objective and comprehensive news, plus unrivaled quality programming. A subsidiary of @NationMediaGrp."
news,11:52 AM - 9 Sep 2012,SocialInBalt,http://socialinbaltimore.com/,27745,27403,Baltimore,"39.29086,-76.6107999","News, Announcements, Entertainment, Alerts in Baltimore, CHARM CITY! Join the Fun! Add your Event here https://www.spingo.com/submit/?partnerId=1450 … FREE!"
fire/emt,12:30 PM - 2 Sep 2009,PinellasCo911,http://www.pinellascounty.org/911,5266,0,"Pinellas County, Florida","27.87789,-82.7329299",Pinellas County Safety and Emergency Services
wx,4:17 AM - 10 Aug 2012,NWSBlacksburg,http://www.weather.gov/rnk,10986,239,"Blacksburg, VA","37.22965,-80.4136699","Official Twitter Account for National Weather Service Blacksburg, Virginia. Details: http://weather.gov/twitter"
news,6:48 AM - 28 Jan 2016,App_sw_,http://owler.com,975,2,"San Mateo, CA","37.4969,-122.3330499",Track all of the latest Software News with Owler. View all companies in the Application Software Sector: http://www.owler.com/iaApp/sector/i12_s6/owler/ …
journalist,9:57 AM - 23 Apr 2009,mariaressa,http://www.rappler.com/authorprofile/maria-ressa,320921,2177,Philippines,"12.75034,122.73121","Idealist. Cynic. Pragmatist. Journalist. Author. CEO, Rappler"
news,3:36 AM - 9 Apr 2009,TOIIndiaNews,http://timesofindia.indiatimes.com/india,730316,22,"New Delhi, India","28.61389,77.21595",Latest news from all over the country brought to by India’s No.1 digital news destination http://timesofindia.com
news,11:45 AM - 1 Dec 2008,13abc,http://www.13abc.com,97923,439,"Toledo, Ohio","41.67867,-83.5127199","Your #1 source for #breaking news in Toledo, Northwest Ohio and Southeast Michigan. News tip? wtvg.news@13abc.com or 419-534-3858. #ThisIsHome"
news,6:49 AM - 11 Mar 2009,RTDNEWS,http://Richmond.com,90527,617,"Richmond, VA","37.5385,-77.4342799","News, opinion, sports and more from the Richmond Times-Dispatch."
news,12:55 AM - 10 Jul 2008,manila_bulletin,http://www.mb.com.ph,515765,240,"Manila, Philippines","14.59062,120.97996",Breaking news and stories from different sides. RTs from our journalists. Unparalleled journalism in the Philippines since 1900. #BeFullyInformed
journalist,7:59 PM - 28 Jul 2016,majorgauravarya,http://www.majorgauravarya.wordpress.com,81251,141,,,Veteran | Writer | Public Speaker | Patriot
news,9:35 AM - 25 Jul 2009,FishyTroutman,,2966,1359,"iPhone: 32.937347,-80.145874",,News junkie turned techy. So-called digital guru. Self-proclaimed champion dad. Retweets are not endorsements.
wx,8:12 AM - 6 Aug 2008,FOX13News,http://www.FOX13news.com,236606,4907,"Tampa, FL","27.94775,-82.4584399","Bringing you the important stuff like breaking news & weather alerts. But also plenty of fun stuff, like sports updates and all those 'only-in-Florida' stories."
wx,7:20 PM - 5 Nov 2011,KOCOdamonlane,,29401,1602,"Moore, Oklahoma","35.33951,-97.4866999","Chief Meteorologist KOCO(OKC).CBM Seal #531. Lover of the outdoors & ski bum ,Gear head, Awesome Husband and Dad,Dog Owner. Speaks not so good Spanish & German."
fire/emt,9:35 AM - 15 Apr 2012,ArtAcevedo,http://www.houstonpolice.org,29926,2297,"Houston, TX","29.75893,-95.3676899",Please send details on issues requiring follow-up to Art.Acevedo@HoustonPolice.org and call 911 for emergencies. Opinions are my own & not City of Houston.
wx,12:45 PM - 30 Aug 2009,WinnipegCP,http://toplocalnow.com/ca/winnipeg,1643,18,"Winnipeg, MB","49.88333,-97.1666699",Breaking news and weather updates from Winnipeg.
journalist,12:34 PM - 9 Oct 2010,nigelaw,,671,620,,,Journalist with Malaysiakini. All views are my own. What happens in Twitterjaya stays in Twitterjaya.
quake,10:36 PM - 8 May 2013,everyEarthquake,http://everyearthquake.com,8335,17,Earth,"34.23313,-102.4107399",Tweeting every earthquake occurrence reported by USGS. Built and maintained by David Barkman aka @cybler.
journalist,7:34 AM - 9 Feb 2017,MarkACollett,,4307,97,Yorkshire and The Humber,"53.930825,-1.16667950603184",Mark Collett - British political activist and the author of The Fall of Western Man. http://www.thefallofwesternman.com
news,11:17 AM - 6 Jan 2010,MillMsgr,http://goldmanmill.wordpress.com,847,97,Goldman Mill,"38.29727,-90.5215099","News source of record for GOLDMAN MILL, the Virtual Town of Peace"
