news,7:47 AM - 26 May 2009,610CKTB,http://www.610cktb.com,9476,764,"St. Catharines, Ontario","43.16541,-79.2391699",Official Twitter account for St. Catharines News / Talk Radio Station focusing on Niagara news. Comments: 1-877-610-2582 Text us @ 61010 *std sms rates apply
journalist,11:28 AM - 2 Feb 2011,kelleyroot,http://www.detroitnews.com,1480,1076,"Detroit, Michigan","42.34866,-83.0567299",Asst. Managing Editor/The Detroit News. Tennis fanatic. MSU Spartan. I also like bacon.
journalist,2:32 PM - 25 Feb 2011,EamonJavers,http://www.cnbc.com/id/37691301,18758,1354,"Washington, DC","38.89495,-77.0366399","Eamon is a Washington Correspondent for CNBC + wrote a book on corporate espionage. Economy, politics, spies, etc. Leak to me: http://www.cnbc.com/news-tips/"
govt,11:27 AM - 9 Jul 2011,vapatriotstea,http://virginiapatriotsteaparty.com/,15,20,Virginia,"37.12322,-78.4927699",We are a leaderless alliance of Virginia liberty lovers. We are for True Limited Constitutional Government that promotes individual Liberty.
journalist,5:06 PM - 2 Apr 2010,Ollie_Cowan,http://www.champnews.com,3801,1730,"Liverpool, England","53.40547,-2.9805299","Journalist, Broadcaster, Feature Writer, Reporter, Lecturer. Occasional Clark Kent. Views are my own"
journalist,9:30 AM - 2 Nov 2010,FarangisN,http://rferl.org,2493,465,,,"Tajik-American journalist @RFERL Central Newsroom, focusing on Central Asia, FSU (Views are personal. RT Not Endorsement)"
journalist,7:15 AM - 3 Jan 2009,b_fung,http://wapo.st/1jAtcts,16013,2046,D.C. | Middlebury | London,,"Tech reporter for @WashingtonPost, but backpacking & bikes ftw. Sometime foreign policy wonk. Formerly @TheAtlantic & @NationalJournal. brian.fung@washpost.com"
fire/emt,8:34 AM - 25 Mar 2015,MerpolSthSefton,https://www.merseyside.police.uk/your-area/sefton/south-sefton/,1316,74,"Sefton, Merseyside","53.49536,-2.97393690000001","Neighbourhood officers covering Crosby, Bootle, Seaforth, Litherland & Thornton. Do not report crime here - call 101, or 999 in an emergency. Not monitored 24/7"
news,7:40 AM - 6 Mar 2009,KEY103NEWS,,27082,1681,Manchester,"53.47913,-2.2440999",First for news and sport across Greater Manchester.
disaster/accident,6:05 PM - 4 Dec 2016,shelawoffice,http://www.SHElawfirm.com,96,736,"Atlanta, GA","33.74909,-84.3901799",Official page for: The Law Offices of Shequel Ross. Among GA's Top Criminal Defense Attorneys! Is SHE Your Attorney? Call now 855-5-SHE-law #SHElawfirm
journalist,2:47 PM - 14 Jan 2009,helenpidd,http://www.theguardian.com/profile/helenpidd,29383,2644,Manchester,"53.47913,-2.2440999",North of England editor of the Guardian. Feature Writer of the Year 2016 @wbwawards I like to ride my bike. helen.pidd@theguardian.com
news,6:29 AM - 10 May 2015,dailypostkenya,http://dailypostkenyanews.blogspot.com,4549,4830,Kenya,"1.44196,38.43139","Kenya news, politics, #Breaking news, #Nairobi news, daily post, #Jobs in Kenya #Kenya #KOT, #Trending & latest news"
news,8:38 PM - 3 Jul 2009,mrpinkoutloud,,6624,6293,"Chicago, IL","41.87555,-87.6244199","I tweet LGBT news from around the world - all day, every day - the good, the bad, and sometimes just plain entertaining!"
journalist,10:08 AM - 12 Jul 2007,emilysteel,,46105,4216,NYC,"40.73059,-73.9865799",I write about the TV + media business at the New York Times. WSJ alumna. FT alumna. Tar Heel. Views are mine.
journalist,8:06 PM - 3 Aug 2010,JoeBarracato,http://www.nydailynews.com,806,607,NYC,"40.73059,-73.9865799","@NYDailyNews Assigment Editor, Father of twins, Believer of Jesus, @PearlJam fan, @Broncos, @NYRangers lover. Formerly @NYPost @ABC @People. Opinions are my own"
journalist,9:06 AM - 18 Aug 2008,AlGiordano,http://authenticjournalism.org,23092,3493,School of Authentic Journalism,,"Journalist, publisher, organizer, musician, chef. Back in Mexico after building a tunnel to bypass Trump's wall."
news,8:07 AM - 9 Apr 2009,feministing,http://www.feministing.com,226992,1221,,,Breaking news and busting balls. IG: feministingdotcom
news,10:37 AM - 5 May 2010,TransMediaWatch,http://transmediawatch.org/,24561,1457,UK,"54.70235,-3.2765699","Helping the media report on transgender issues with accuracy, dignity & respect. Helping trans people who are receiving media attention. We tackle the bullies!"
journalist,7:16 AM - 14 Sep 2015,tatu_kombo,,24108,12270,,,"online journalist, blogger, writer"
news,9:49 AM - 11 Sep 2008,PostSchools,http://washingtonpost.com/education,44862,836,"Washington, D.C.","36.29885,-82.3591834","Education news from The Washington Post. Also: @wpnick, @ByMoriah, @emmersbrown, @DaniDougPost, @TReesShapiro, @valeriestrauss, @susansvrluga"
news,9:32 AM - 1 Mar 2011,streetreporters,http://www.TheStreetReporters.com,305,520,Nigeria,"9.60003,7.99997","Watch Out for this Nigeria's biggest platform for grassroots, national and International Breaking News, & more!"
news,5:20 PM - 26 Apr 2010,WCPatch,http://patch.com/walnutcreek,3800,447,"Walnut Creek, CA","37.90631,-122.0649599",Walnut Creek Patch is your source for local news.
